FirstName,LastName,Date_of_birth,Death_Date,Country_of_birth
Ramin,Bahrani,1900-01-01,,"Winston-Salem, North Carolina"
Ramin,Djawadi,1900-01-01,,Duisburg
Ramon,Bieri,1900-01-01,,Unknown
Ramón,Menéndez,1900-01-01,,Cuba
Ramón,Rodríguez,1900-01-01,,"Río Piedras, Puerto Rico"
Ramsey,Naito,1900-01-01,,Unknown
Ramy,Youssef,1900-01-01,,New York City
Ranald,Graham,1900-01-01,,Sandakan
Ranald,MacDougall,1900-01-01,,"Schenectady, New York"
Randa,Haines,1900-01-01,,citation needed
Randal,Kleiser,1900-01-01,,"Lebanon, Pennsylvania"
Randall,Emmett,1900-01-01,,Miami
Randall,Kim,1900-01-01,,Honolulu
Randall,Wallace,1900-01-01,,"Jackson, Tennessee"
Randi,Michelsen,1900-01-01,,Copenhagen
Randolph,Scott,1900-01-01,,"Orange County, Virginia"
Randy,Edelman,1900-01-01,,"Paterson, New Jersey"
Randy,Fullmer,1900-01-01,,"Richland, Washington"
Randy,Newman,1900-01-01,,Los Angeles
Randy,Quaid,1900-01-01,,[1]
Randy,Stone,1900-01-01,,Unknown
Raney,Aronson-Rath,1900-01-01,,Unknown
Raoul,Coutard,1900-01-01,,Paris
Raoul,Kraushaar,1900-01-01,,Unknown
Raoul,Lévy,1900-01-01,,Unknown
Raoul,Peck,1900-01-01,,Port-au-Prince
Raoul,Ploquin,1900-01-01,,Unknown
Raoul,Trujillo,1900-01-01,,Unknown
Raoul,Walsh,1900-01-01,,New York City
Raphael,Blau,1900-01-01,,Unknown
Raphaël,Fejtő,1900-01-01,,Unknown
Raphaël,Lenglet,1900-01-01,,Metz
Raphaela,Neihausen,1900-01-01,,Unknown
Raquel,Torres,1900-01-01,,"Hermosillo, Mexico"
Raquel,Welch,1900-01-01,,Unknown
Rashida,Jones,1900-01-01,,Los Angeles
Rasmus,Videbæk,1900-01-01,,Unknown
Raúl,Juliá,1900-01-01,,Floral Park
Raúl,Lavista,1900-01-01,,Unknown
Ravi,Shankar,1900-01-01,,Banaras
Rawiri,Paratene,1900-01-01,,[1]
Ray,Ashley,1900-01-01,,Brooklyn
Ray,Bolger,1900-01-01,,[1]
Ray,Collins,1900-01-01,,"Sacramento, California"
Ray,Danton,1900-01-01,,Unknown
Ray,Enright,1900-01-01,,"Anderson, Indiana"
Ray,Evans,1900-01-01,,"Salamanca, New York"
Ray,Fox,1900-01-01,,Philadelphia
Ray,Harris,1900-01-01,,Unknown
Ray,Heindorf,1900-01-01,,Haverstraw
Ray,Henderson,1900-01-01,,"Buffalo, New York"
Ray,June,1900-01-01,,"Ithaca, New York"
Ray,Liotta,1900-01-01,,"Newark, New Jersey"
Ray,Lissner,1900-01-01,,New York
Ray,Lovejoy,1900-01-01,,United Kingdom
Ray,Mala,1900-01-01,,Candle
Ray,McAnally,1900-01-01,,Buncrana
Ray,McCarey,1900-01-01,,"Los Angeles, California"
Ray,McKinnon,1900-01-01,,"Adel, Georgia"
Ray,Meagher,1900-01-01,,"Roma, Queensland"
Ray,Middleton,1900-01-01,,"Chicago, Illinois"
Ray,Milland,1900-01-01,,Neath
Ray,Rennahan,1900-01-01,,"Las Vegas, Nevada"
Ray,Romano,1900-01-01,,Unknown
Ray,Stark,1900-01-01,,Unknown
Ray,Stevenson,1900-01-01,,Lisburn
Ray,Walston,1900-01-01,,"Laurel, Mississippi"
Ray,Winstone,1900-01-01,,Homerton
Ray,Wise,1900-01-01,,[1]
Raymond,Barry,1900-01-01,,[1]
Raymond,Borderie,1900-01-01,,Unknown
Raymond,Burr,1900-01-01,,New Westminster
Raymond,Chandler,1900-01-01,,Chicago
Raymond,Cordy,1900-01-01,,Vitry-sur-Seine
Raymond,Froment,1900-01-01,,Lion-sur-Mer
Raymond,Griffith,1900-01-01,,"Boston, Massachusetts"
Raymond,Griffth,1900-01-01,,Unknown
Raymond,Hakim,1900-01-01,,Unknown
Raymond,Huntley,1900-01-01,,King's Norton
Raymond,Lovell,1900-01-01,,Montreal
Raymond,Massey,1900-01-01,,Toronto
Raymond,McCarey,1900-01-01,,"Los Angeles, California"
Raymond,Poulton,1900-01-01,,Middlesex
Raymond,Stross,1900-01-01,,Leeds
Raymond,Thiry,1900-01-01,,Amsterdam
Raymond,Walburn,1900-01-01,,"Plymouth, Indiana"
Rebecca,Cammisa,1900-01-01,,Unknown
Rebecca,Ferguson,1900-01-01,,[1]
Rebecca,Hall,1900-01-01,,Unknown
Rebecca,Harris,1900-01-01,,"London, United Kingdom"
Rebecca,Lenkiewicz,1900-01-01,,Plymouth
Rebecca,Mornay,1900-01-01,,[a]
Rebel,Wilson,1900-01-01,,Sydney
Red,Buttons,1900-01-01,,New York City
Red,Grooms,1900-01-01,,"Nashville, Tennessee"
Red,Skelton,1900-01-01,,[1]
Redmond,Morris,1900-01-01,,Unknown
Reece,Shearsmith,1900-01-01,,Hull
Reed,Dyk,1900-01-01,,Unknown
Reed,Morano,1900-01-01,,"Omaha, Nebraska"
Reed,Smoot,1900-01-01,,Unknown
Reese,Witherspoon,1900-01-01,,New Orleans
Reeve,Carney,1900-01-01,,New York City
Reggie,Bythewood,1900-01-01,,The Bronx
Reggie,Lanning,1900-01-01,,[1]
Regina,Bianchi,1900-01-01,,Unknown
Regina,King,1900-01-01,,"Los Angeles, California"
Regina,Scully,1900-01-01,,Unknown
Reginald,Beck,1900-01-01,,St. Petersburg
Reginald,Borg,1900-01-01,,Vienna
Reginald,Denny,1900-01-01,,"Richmond, Surrey"
Reginald,Gardiner,1900-01-01,,London
Reginald,Hudlin,1900-01-01,,"Centreville, Illinois"
Reginald,Jaynes,1900-01-01,,"St. Louis Park, Minnesota"
Reginald,Mills,1900-01-01,,Unknown
Reginald,Morris,1900-01-01,,Unknown
Reginald,Owen,1900-01-01,,Wheathampstead
Reginald,Wyer,1900-01-01,,Unknown
Regis,Ghezelbash,1900-01-01,,Unknown
Regis,Santaniello,1900-01-01,,Unknown
Regis,Toomey,1900-01-01,,"Pittsburgh, Pennsylvania"
Régis,Wargnier,1900-01-01,,Metz
Reika,Kirishima,1900-01-01,,Niigata Prefecture
Reinaldo,Green,1900-01-01,,Bronx
Reinhold,Heil,1900-01-01,,Schlüchtern
Reinhold,Schünzel,1900-01-01,,Hamburg
Remak,Ramsay,1900-01-01,,Unknown
Remi,Adefarasin,1900-01-01,,[1]
Remi,Burah,1900-01-01,,Unknown
Rémi,Laurent,1900-01-01,,Suresnes
Rémy,Girard,1900-01-01,,Jonquière
Renate,Reinsve,1900-01-01,,Solbergelva
Renato,Berta,1900-01-01,,Bellinzona
Renato,Carpentieri,1900-01-01,,Savignano Irpino
Renato,Rascel,1900-01-01,,Turin
Renato,Salvatori,1900-01-01,,Seravezza
Renaud,Verley,1900-01-01,,Lille
René,Auberjonois,1900-01-01,,Manhattan
Rene,Bitorajac,1900-01-01,,Zagreb
René,Clair,1900-01-01,,Paris
René,Cleitman,1900-01-01,,Unknown
René,Clément,1900-01-01,,Bordeaux
René,Cloërec,1900-01-01,,Unknown
René,Hénaff,1900-01-01,,Unknown
René,Koldehoff,1900-01-01,,Berlin
René,Lafuite,1900-01-01,,Unknown
René,Malo,1900-01-01,,"Joliette, Quebec"
René,Monclova,1900-01-01,,Unknown
Rene,Russo,1900-01-01,,"Burbank, California"
René,Wheeler,1900-01-01,,France
Renée,Asherson,1900-01-01,,Kensington
Renée,Houston,1900-01-01,,Johnstone
Renée,Lippin,1900-01-01,,New York City
Renée,Missel,1900-01-01,,Montreal
Renee,Tajima-Peña,1900-01-01,,Chicago
Renée,Victor,1900-01-01,,San Antonio
Renée,Zellweger,1900-01-01,,"Katy, Texas"
Renie,Riano,1900-01-01,,London
Renner,Wunderlich,1900-01-01,,Unknown
Renny,Harlin,1900-01-01,,[1]
Rentarō,Mikuni,1900-01-01,,"Ōta, Gunma"
Renzo,Palmer,1900-01-01,,Milan
Renzo,Rossellini,1900-01-01,,Unknown
Reuven,Frank,1900-01-01,,Montreal
Rex,Everhart,1900-01-01,,"Watseka, Illinois"
Rex,Harrison,1900-01-01,,Huyton
Rex,Ingram,1900-01-01,,"Cairo, Illinois"
Rex,Pickett,1900-01-01,,"Merced, California"
Reynaldo,Villalobos,1900-01-01,,Los Angeles
Rhea,Perlman,1900-01-01,,Brooklyn
Rhoda,Williams,1900-01-01,,"Denver, Colorado"
Rhonda,Fleming,1900-01-01,,Los Angeles
Rhyena,Halpern,1900-01-01,,Unknown
Rhys,Ifans,1900-01-01,,Haverfordwest
Rhys,Muldoon,1900-01-01,,"Newcastle, New South Wales"
Rhys,Williams,1900-01-01,,Clydach
Riaad,Moosa,1900-01-01,,Western Cape
Rian,James,1900-01-01,,"Manhattan, New York"
Rian,Johnson,1900-01-01,,"Silver Spring, Maryland"
Ric,O'Barry,1900-01-01,,[1]
Ric,Waite,1900-01-01,,"Sheboygan, Wisconsin"
Ricardo,Aronovich,1900-01-01,,Buenos Aires
Ricardo,Cortez,1900-01-01,,Unknown
Ricardo,Darín,1900-01-01,,Buenos Aires
Ricardo,Montalbán,1900-01-01,,Mexico City
Rich,Middlemas,1900-01-01,,Unknown
Rich,Moore,1900-01-01,,"Oxnard, California"
Richard,Addinsell,1900-01-01,,Woburn Square
Richard,Alexander,1900-01-01,,"Dallas, Texas"
Richard,Allan,1900-01-01,,Jacksonville
Richard,Anderson,1900-01-01,,"Long Branch, New Jersey"
Richard,Arlen,1900-01-01,,"Saint Paul, Minnesota"
Richard,Armitage,1900-01-01,,[1]
Richard,Arnell,1900-01-01,,Unknown
Richard,Attenborough,1900-01-01,,Cambridge
Richard,Ayoade,1900-01-01,,Hammersmith
Richard,Bagley,1900-01-01,,"Hampton, Virginia"
Richard,Bakalyan,1900-01-01,,"Watertown, Massachusetts"
Richard,Bare,1900-01-01,,[1]
Richard,Barthelmess,1900-01-01,,Unknown
Richard,Basehart,1900-01-01,,"Zanesville, Ohio"
Richard,Baskin,1900-01-01,,"Pasadena, California"
Richard,Bekins,1900-01-01,,"Los Angeles County, California"
Richard,Benjamin,1900-01-01,,Unknown
Richard,Bennett,1900-01-01,,Broadstairs
Richard,Best,1900-01-01,,Kingston upon Hull
Richard,Beymer,1900-01-01,,"Avoca, Iowa"
Richard,Bickenbach,1900-01-01,,Indiana
Richard,Blumenthal,1900-01-01,,New York City
Richard,Boleslawski,1900-01-01,,Mohyliv-Podilskyi
Richard,Boone,1900-01-01,,"Los Angeles, California"
Richard,Boyle,1900-01-01,,"San Francisco, California"
Richard,Bradford,1900-01-01,,"Tyler, Texas"
Richard,Breen,1900-01-01,,"Chicago, Illinois"
Richard,Briers,1900-01-01,,Raynes Park
Richard,Brooks,1900-01-01,,Philadelphia
Richard,Burton,1900-01-01,,Pontrhydyfen
Richard,Byrd,1900-01-01,,"Winchester, Virginia"
Richard,Calderon,1900-01-01,,Unknown
Richard,Carlson,1900-01-01,,"Albert Lea, Minnesota"
Richard,Carroll,1900-01-01,,Unknown
Richard,Castellano,1900-01-01,,New York City
Richard,Chamberlain,1900-01-01,,"Beverly Hills, California"
Richard,Chew,1900-01-01,,Los Angeles
Richard,Ciupka,1900-01-01,,Unknown
Richard,Collins,1900-01-01,,Unknown
Richard,Comeau,1900-01-01,,Unknown
Richard,Condie,1900-01-01,,Vancouver
Richard,Connell,1900-01-01,,"Poughkeepsie, New York"
Richard,Conte,1900-01-01,,"Jersey City, New Jersey"
Richard,Copans,1900-01-01,,Unknown
Richard,Cramer,1900-01-01,,"Rochester, New York"
Richard,Crenna,1900-01-01,,Los Angeles
Richard,Cromwell,1900-01-01,,"Long Beach, California"
Richard,Currier,1900-01-01,,Unknown
Richard,Curtis,1900-01-01,,Wellington
Richard,Dembo,1900-01-01,,Paris
Richard,Denning,1900-01-01,,"Poughkeepsie, New York"
Richard,Derr,1900-01-01,,"Norristown, Pennsylvania"
Richard,Dix,1900-01-01,,"Saint Paul, Minnesota"
Richard,Donner,1900-01-01,,New York City
Richard,Dreyfuss,1900-01-01,,Brooklyn
Richard,Dysart,1900-01-01,,Boston
Richard,Edson,1900-01-01,,"New Rochelle, New York"
Richard,Egan,1900-01-01,,"San Francisco, California"
Richard,Enger,1900-01-01,,Unknown
Richard,English,1900-01-01,,Belfast
Richard,Erdman,1900-01-01,,"Enid, Oklahoma"
Richard,Eyer,1900-01-01,,"Santa Monica, California"
Richard,Eyre,1900-01-01,,Barnstaple
Richard,Farnsworth,1900-01-01,,Los Angeles
Richard,Farrell,1900-01-01,,Oklahoma
Richard,Fleischer,1900-01-01,,Brooklyn
Richard,Foronjy,1900-01-01,,"Brooklyn, New York"
Richard,Francis-Bruce,1900-01-01,,Sydney
Richard,Fryer,1900-01-01,,London
Richard,Gaines,1900-01-01,,Oklahoma City
Richard,Gere,1900-01-01,,"Philadelphia, Pennsylvania"
Richard,Gladstein,1900-01-01,,"New York City, New York"
Richard,Glatzer,1900-01-01,,Unknown
Richard,Goodwin,1900-01-01,,Unknown
Richard,Grant,1900-01-01,,Mbabane
Richard,Greatrex,1900-01-01,,Unknown
Richard,Greene,1900-01-01,,Plymouth
Richard,Griffiths,1900-01-01,,Thornaby-on-Tees
Richard,Hageman,1900-01-01,,Leeuwarden
Richard,Halsey,1900-01-01,,Unknown
Richard,Harris,1900-01-01,,Limerick
Richard,Hart,1900-01-01,,"Providence, Rhode Island"
Richard,Haydn,1900-01-01,,Camberwell
Richard,Hunt,1900-01-01,,The Bronx
Richard,Jaeckel,1900-01-01,,"Long Beach, New York"
Richard,Jeni,1900-01-01,,[1]
Richard,Jenkins,1900-01-01,,"DeKalb, Illinois"
Richard,Johnson,1900-01-01,,[1]
Richard,Jordan,1900-01-01,,[1]
Richard,Kaplan,1900-01-01,,Unknown
Richard,Kiel,1900-01-01,,"Detroit, Michigan"
Richard,Kiley,1900-01-01,,Chicago
Richard,Kind,1900-01-01,,"Trenton, New Jersey"
Richard,Kline,1900-01-01,,"Encino, Los Angeles, California"
Richard,Kotuk,1900-01-01,,New York City
Richard,LaGravenese,1900-01-01,,New York City
Richard,Leacock,1900-01-01,,Unknown
Richard,Lenz,1900-01-01,,"Springfield, Illinois"
Richard,Lester,1900-01-01,,Philadelphia
Richard,Lewis,1900-01-01,,Toronto
Richard,Libertini,1900-01-01,,"Cambridge, Massachusetts"
Richard,Linklater,1900-01-01,,Houston
Richard,Loncraine,1900-01-01,,Cheltenham
Richard,Long,1900-01-01,,"Chicago, Illinois"
Richard,Lyford,1900-01-01,,Unknown
Richard,Macaulay,1900-01-01,,Unknown
Richard,Madden,1900-01-01,,Elderslie
Richard,Maibaum,1900-01-01,,Unknown
Richard,Marden,1900-01-01,,Unknown
Richard,Marks,1900-01-01,,New York City
Richard,Marquand,1900-01-01,,Cardiff
Richard,Marvin,1900-01-01,,Unknown
Richard,Masur,1900-01-01,,New York City
Richard,McGonagle,1900-01-01,,[1]
Richard,Meyer,1900-01-01,,[1]
Richard,Moore,1900-01-01,,Unknown
Richard,Murphy,1900-01-01,,Boston
Richard,Myers,1900-01-01,,Unknown
Richard,Ney,1900-01-01,,Unknown
Richard,Nord,1900-01-01,,Unknown
Richard,Pasco,1900-01-01,,Barnes
Richard,Pearce,1900-01-01,,San Diego
Richard,Pearson,1900-01-01,,Minneapolis
Richard,Petty,1900-01-01,,"Level Cross, Randolph County, North Carolina"
Richard,Pryor,1900-01-01,,"Peoria, Illinois"
Richard,Pyros,1900-01-01,,Unknown
Richard,Quine,1900-01-01,,"Detroit, Michigan"
Richard,Raynis,1900-01-01,,"Los Angeles, California"
Richard,Robbins,1900-01-01,,Unknown
Richard,Rober,1900-01-01,,Rochester
Richard,Rochemont,1900-01-01,,"Chelsea, Massachusetts"
Richard,Rodgers,1900-01-01,,New York City
Richard,Rosson,1900-01-01,,"New York City, New York"
Richard,Roundtree,1900-01-01,,"New Rochelle, New York"
Richard,Rowland,1900-01-01,,"Pittsburgh, Pennsylvania"
Richard,Rowley,1900-01-01,,Unknown
Richard,Roxburgh,1900-01-01,,Albury
Richard,Rush,1900-01-01,,Unknown
Richard,Sakai,1900-01-01,,San Francisco
Richard,Sale,1900-01-01,,Unknown
Richard,Schayer,1900-01-01,,"Washington, D.C."
Richard,Schiff,1900-01-01,,"Bethesda, Maryland"
Richard,Schmiechen,1900-01-01,,Unknown
Richard,Schweizer,1900-01-01,,"Zurich, Switzerland"
Richard,Shepherd,1900-01-01,,Kansas City
Richard,Sherman,1900-01-01,,New York City
Richard,Shull,1900-01-01,,Evanston
Richard,Starzak,1900-01-01,,Suffolk
Richard,Suckle,1900-01-01,,Unknown
Richard,Thomas,1900-01-01,,"Manhattan, New York"
Richard,Thorpe,1900-01-01,,Unknown
Richard,Todd,1900-01-01,,Dublin
Richard,Tognetti,1900-01-01,,Canberra
Richard,Trank,1900-01-01,,Unknown
Richard,Travis,1900-01-01,,"Carlsbad, New Mexico"
Richard,Wagner,1900-01-01,,Leipzig
Richard,Wallace,1900-01-01,,Unknown
Richard,White,1900-01-01,,Unknown
Richard,Whiting,1900-01-01,,"Peoria, Illinois"
Richard,Whorf,1900-01-01,,"Winthrop, Massachusetts"
Richard,Widmark,1900-01-01,,"Sunrise Township, Minnesota"
Richard,Williams,1900-01-01,,Toronto
Richard,Wormser,1900-01-01,,"New York City, New York"
Richard,Zanuck,1900-01-01,,Unknown
Richie,Havens,1900-01-01,,Unknown
Rick,Goldsmith,1900-01-01,,Unknown
Rick,McCallum,1900-01-01,,Heidelberg
Rick,Moranis,1900-01-01,,Toronto
Rick,Silver,1900-01-01,,"Dallas County, Texas"
Rick,Yune,1900-01-01,,"Washington, D.C."
Rickie,Sorensen,1900-01-01,,"Los Angeles, California"
Ricky,Jay,1900-01-01,,New York City
Ricky,Schroder,1900-01-01,,[1]
Ricky,Tognazzi,1900-01-01,,Milan
Riders,Sky,1900-01-01,,Unknown
Ridley,Scott,1900-01-01,,South Shields
Rie,Miyazawa,1900-01-01,,Unknown
Riff,Markowitz,1900-01-01,,Unknown
Rik,Nutter,1900-01-01,,"Pomona, California"
Rikki,Fulton,1900-01-01,,Glasgow
Riley,Keough,1900-01-01,,"Santa Monica, California"
Rina,Morelli,1900-01-01,,Naples
Ringo,Starr,1900-01-01,,Liverpool
Rintu,Thomas,1900-01-01,,Unknown
Rip,Torn,1900-01-01,,"Temple, Texas"
Risë,Stevens,1900-01-01,,New York City
Risto,Teofilovski,1900-01-01,,Unknown
Rita,Cortese,1900-01-01,,Buenos Aires
Rita,Gam,1900-01-01,,Pittsburgh
Rita,Gori,1900-01-01,,Poreč
Rita,Hayworth,1900-01-01,,Unknown
Rita,Johnson,1900-01-01,,"Worcester, Massachusetts"
Rita,Moreno,1900-01-01,,Humacao
Rita,Roland,1900-01-01,,Unknown
Rita,Tushingham,1900-01-01,,Garston
Rita,Wilson,1900-01-01,,[1]
Rithy,Panh,1900-01-01,,Phnom Penh
Ritz,Brothers,1900-01-01,,Unknown
River,Phoenix,1900-01-01,,"Madras, Oregon"
Riz,Ahmed,1900-01-01,,London
Riz,Ortolani,1900-01-01,,Pesaro
Riza,Aziz,1900-01-01,,Miri
Rob,Brydon,1900-01-01,,Baglan
Rob,Campbell,1900-01-01,,Unknown
Rob,Cohen,1900-01-01,,"Cornwall, New York"
Rob,Epstein,1900-01-01,,[1]
Rob,Hardy,1900-01-01,,"Barking, London"
Rob,Houwer,1900-01-01,,The Hague
Rob,Knepper,1900-01-01,,"Fremont, Ohio"
Rob,Letterman,1900-01-01,,"Honolulu, Hawaii"
Rob,Marshall,1900-01-01,,"Madison, Wisconsin"
Rob,Minkoff,1900-01-01,,"Palo Alto, California"
Rob,Morgan,1900-01-01,,"New Bern, North Carolina"
Rob,Morrow,1900-01-01,,"New Rochelle, New York"
Rob,Mounsey,1900-01-01,,Berea
Rob,Paulsen,1900-01-01,,"Detroit, Michigan"
Rob,Reiner,1900-01-01,,New York City
Rob,Simonsen,1900-01-01,,St. Louis
Robbie,Brenner,1900-01-01,,Unknown
Robbie,Coltrane,1900-01-01,,Rutherglen
Robbie,Greenberg,1900-01-01,,"New York City, New York"
Robbie,Robertson,1900-01-01,,"Toronto, Ontario"
Robbie,Ryan,1900-01-01,,Dublin
Robbie,Williams,1900-01-01,,Stoke-on-Trent
Robby,Benson,1900-01-01,,"Dallas, Texas"
Robby,Müller,1900-01-01,,Willemstad
Robby,Robot,1900-01-01,,Unknown
Robert,Addie,1900-01-01,,Stroud
Robert,Alda,1900-01-01,,New York City
Robert,Aldrich,1900-01-01,,"Cranston, Rhode Island"
Robert,Allen,1900-01-01,,"Mount Vernon, New York"
Robert,Altman,1900-01-01,,"Kansas City, Missouri"
Robert,Alton,1900-01-01,,"Bennington, Vermont"
Robert,Ames,1900-01-01,,"Hartford, Connecticut"
Robert,Ardrey,1900-01-01,,Chicago
Robert,Arkins,1900-01-01,,Unknown
Robert,Armstrong,1900-01-01,,"Saginaw, Michigan"
Robert,Arthur,1900-01-01,,New York
Robert,Aurthur,1900-01-01,,[1]
Robert,Bassler,1900-01-01,,Unknown
Robert,Beatty,1900-01-01,,"Hamilton, Ontario"
Robert,Benchley,1900-01-01,,"Worcester, Massachusetts"
Robert,Bennett,1900-01-01,,Unknown
Robert,Benton,1900-01-01,,"Waxahachie, Texas"
Robert,Bilheimer,1900-01-01,,Unknown
Robert,Bischoff,1900-01-01,,Unknown
Robert,Blake,1900-01-01,,"Nutley, New Jersey"
Robert,Blees,1900-01-01,,"Lathrop, Missouri"
Robert,Blum,1900-01-01,,Unknown
Robert,Blumofe,1900-01-01,,New York City
Robert,Bolt,1900-01-01,,Sale
Robert,Boyett,1900-01-01,,Unknown
Robert,Bruce,1900-01-01,,"White Salmon, Washington"
Robert,Buckner,1900-01-01,,"Crewe, Virginia"
Robert,Burks,1900-01-01,,"Chino, California"
Robert,Carlyle,1900-01-01,,Maryhill
Robert,Carson,1900-01-01,,Unknown
Robert,Chappell,1900-01-01,,Unknown
Robert,Chartoff,1900-01-01,,[1]
Robert,Clouse,1900-01-01,,"Denison, Iowa"
Robert,Colesberry,1900-01-01,,Philadelphia
Robert,Collins,1900-01-01,,Unknown
Robert,Coogan,1900-01-01,,"Glendale, California"
Robert,Coote,1900-01-01,,London
Robert,Cort,1900-01-01,,Brooklyn
Robert,Crandall,1900-01-01,,Unknown
Robert,Culp,1900-01-01,,"Oakland, California"
Robert,Cummings,1900-01-01,,"Joplin, Missouri"
Robert,Daley,1900-01-01,,Unknown
Robert,Dalva,1900-01-01,,"New York, New York"
Robert,Davis,1900-01-01,,Unknown
Robert,Degus,1900-01-01,,Unknown
Robert,Dolan,1900-01-01,,"Hartford, Connecticut"
Robert,Donat,1900-01-01,,Withington
Robert,DoQui,1900-01-01,,"Stillwater, Oklahoma"
Robert,Dorfmann,1900-01-01,,France
Robert,Dornhelm,1900-01-01,,Timișoara
Robert,Douglas,1900-01-01,,Fenny Stratford
Robert,Drivas,1900-01-01,,"Coral Gables, Florida"
Robert,Duvall,1900-01-01,,San Diego
Robert,Eggers,1900-01-01,,New York City
Robert,Ellis,1900-01-01,,Unknown
Robert,Elswit,1900-01-01,,[1]
Robert,Enrico,1900-01-01,,Liévin
Robert,Estrin,1900-01-01,,Unknown
Robert,Evans,1900-01-01,,Unknown
Robert,Fellows,1900-01-01,,Unknown
Robert,Fields,1900-01-01,,Boston
Robert,Fitchet,1900-01-01,,Unknown
Robert,Flaherty,1900-01-01,,"Iron Mountain, Michigan"
Robert,Fleming,1900-01-01,,Prince Albert
Robert,Flemyng,1900-01-01,,Liverpool
Robert,Florey,1900-01-01,,Paris
Robert,Forster,1900-01-01,,"Rochester, New York"
Robert,Fox,1900-01-01,,Cuckfield
Robert,Fraisse,1900-01-01,,Unknown
Robert,Francis,1900-01-01,,"Glendale, California"
Robert,Frazen,1900-01-01,,Unknown
Robert,Fresco,1900-01-01,,"Culver City, California"
Robert,Fried,1900-01-01,,Unknown
Robert,Fryer,1900-01-01,,"Washington, D.C."
Robert,Fuller,1900-01-01,,Troy
Robert,Gardner,1900-01-01,,"Berkeley, California"
Robert,Garland,1900-01-01,,Brooklyn
Robert,Getchell,1900-01-01,,[1]
Robert,Gist,1900-01-01,,Chicago
Robert,Grasse,1900-01-01,,Maplewood
Robert,Greenhut,1900-01-01,,Unknown
Robert,Guillaume,1900-01-01,,St. Louis
Robert,Gustafsson,1900-01-01,,Katrineholm
Robert,Hakim,1900-01-01,,Unknown
Robert,Harari,1900-01-01,,Unknown
Robert,Harris,1900-01-01,,Unknown
Robert,Hauser,1900-01-01,,Unknown
Robert,Helpmann,1900-01-01,,Mount Gambier
Robert,Hendrickson,1900-01-01,,"Los Angeles, California"
Robert,Hopkins,1900-01-01,,Unknown
Robert,Houston,1900-01-01,,California
Robert,Hudson,1900-01-01,,Unknown
Robert,Hutton,1900-01-01,,Kingston
Robert,III,1900-01-01,,Unknown
Robert,Jacks,1900-01-01,,Unknown
Robert,Jones,1900-01-01,,[1]
Robert,Joy,1900-01-01,,Montreal
Robert,Jr.,1900-01-01,,Unknown
Robert,Juillard,1900-01-01,,Unknown
Robert,Kamen,1900-01-01,,Unknown
Robert,Kane,1900-01-01,,"Jamestown, New York"
Robert,Keith,1900-01-01,,"Fowler, Indiana"
Robert,Kennedy,1900-01-01,,"Brookline, Massachusetts"
Robert,Kenner,1900-01-01,,"New Rochelle, NY"
Robert,Kern,1900-01-01,,Unknown
Robert,Klane,1900-01-01,,"Port Jefferson, New York"
Robert,Klein,1900-01-01,,The Bronx
Robert,Kolodny,1900-01-01,,"Freehold, New Jersey"
Robert,Kondo,1900-01-01,,Unknown
Robert,Krasker,1900-01-01,,Unknown
Robert,Kurrle,1900-01-01,,"Port Hueneme, California"
Robert,Lantos,1900-01-01,,Budapest
Robert,Lawrence,1900-01-01,,Montreal
Robert,Lee,1900-01-01,,"Butte, Montana"
Robert,Leeds,1900-01-01,,New York City
Robert,Lees,1900-01-01,,San Francisco
Robert,Lefebvre,1900-01-01,,Unknown
Robert,Leighton,1900-01-01,,United Kingdom
Robert,Leonard,1900-01-01,,"Westwood, New Jersey"
Robert,Lewin,1900-01-01,,Unknown
Robert,Lively,1900-01-01,,Unknown
Robert,Livingston,1900-01-01,,"Quincy, Illinois"
Robert,Loggia,1900-01-01,,"New York, New York"
Robert,Lord,1900-01-01,,Chicago
Robert,Lorenz,1900-01-01,,Unknown
Robert,Lovett,1900-01-01,,Unknown
Robert,McBride,1900-01-01,,Unknown
Robert,McGowan,1900-01-01,,"Denver, Colorado"
Robert,McKimson,1900-01-01,,"Denver, Colorado"
Robert,McNamara,1900-01-01,,San Francisco
Robert,Ménégoz,1900-01-01,,Unknown
Robert,Middleton,1900-01-01,,"Cincinnati, Ohio"
Robert,Miller,1900-01-01,,"New York City, New York"
Robert,Mitchell,1900-01-01,,Sierra Madre
Robert,Mitchum,1900-01-01,,Bridgeport
Robert,Montgomery,1900-01-01,,"Beacon, New York"
Robert,Moore,1900-01-01,,"Detroit, Michigan"
Robert,Morley,1900-01-01,,Semley
Robert,Mulligan,1900-01-01,,Unknown
Robert,Newmyer,1900-01-01,,"Washington, D.C."
Robert,Newton,1900-01-01,,Shaftesbury
Robert,Niro,1900-01-01,,New York City
Robert,North,1900-01-01,,New York City
Robert,Paige,1900-01-01,,Indianapolis
Robert,Parrish,1900-01-01,,[1]
Robert,Pastorelli,1900-01-01,,"New Brunswick, New Jersey"
Robert,Patrick,1900-01-01,,"Marietta, Georgia"
Robert,Pattinson,1900-01-01,,"Barnes, London"
Robert,Paynter,1900-01-01,,London
